" ","  "
"שם לקוח","כתובת"
"Contract Name","Address"
"דן פלג","12 ליונל ווטסון חיפה"
" ","  "
"קוד מונה","מספר מונה"
"Meter Code","Meter Serial No."
"       503","  23141644"
"________________","________________"
" ","  "
"מועד תחילת הפעימה","צריכה בקוט""ש"
"Interval starting","Consumption, kWh"
"28/06/2023 16:45",.096
"28/06/2023 17:00",.104
"28/06/2023 17:15",.11
"28/06/2023 17:30",.644
"28/06/2023 17:45",.736
"28/06/2023 18:00",.744
"28/06/2023 18:15",.764
"28/06/2023 18:30",.598
"28/06/2023 18:45",.173
"28/06/2023 19:00",.168
"28/06/2023 19:15",.234
"28/06/2023 19:30",.208
"28/06/2023 19:45",.798
"28/06/2023 20:00",.919
"28/06/2023 20:15",.324
"28/06/2023 20:30",.179
"28/06/2023 20:45",.196
"28/06/2023 21:00",.802
"28/06/2023 21:15",.864
"28/06/2023 21:30",1.085
"28/06/2023 21:45",.675
"28/06/2023 22:00",.532
"28/06/2023 22:15",.101
"28/06/2023 22:30",.086
"28/06/2023 22:45",.063
"28/06/2023 23:00",.062
"28/06/2023 23:15",.057
"28/06/2023 23:30",.088
"28/06/2023 23:45",.116
"29/06/2023 00:00",.177
"29/06/2023 00:15",.111
"29/06/2023 00:30",.113
"29/06/2023 00:45",.104
"29/06/2023 01:00",.108
"29/06/2023 01:15",.097
"29/06/2023 01:30",.098
"29/06/2023 01:45",.102
"29/06/2023 02:00",.098
"29/06/2023 02:15",.09
"29/06/2023 02:30",.094
"29/06/2023 02:45",.098
"29/06/2023 03:00",.091
"29/06/2023 03:15",.09
"29/06/2023 03:30",.097
"29/06/2023 03:45",.094
"29/06/2023 04:00",.088
"29/06/2023 04:15",.095
"29/06/2023 04:30",.096
"29/06/2023 04:45",.094
"29/06/2023 05:00",.149
"29/06/2023 05:15",.175
"29/06/2023 05:30",.15
"29/06/2023 05:45",.121
"29/06/2023 06:00",.112
"29/06/2023 06:15",.235
"29/06/2023 06:30",.147
"29/06/2023 06:45",.086
"29/06/2023 07:00",.098
"29/06/2023 07:15",.125
"29/06/2023 07:30",.094
"29/06/2023 07:45",.09
"29/06/2023 08:00",.091
"29/06/2023 08:15",.096
"29/06/2023 08:30",.098
"29/06/2023 08:45",.096
"29/06/2023 09:00",.088
"29/06/2023 09:15",.092
"29/06/2023 09:30",.095
"29/06/2023 09:45",.096
"29/06/2023 10:00",.094
"29/06/2023 10:15",.1
"29/06/2023 10:30",.105
"29/06/2023 10:45",.141
"29/06/2023 11:00",.493
"29/06/2023 11:15",.195
"29/06/2023 11:30",.136
"29/06/2023 11:45",.212
"29/06/2023 12:00",.122
"29/06/2023 12:15",.105
"29/06/2023 12:30",.159
"29/06/2023 12:45",.142
"29/06/2023 13:00",.232
"29/06/2023 13:15",.096
"29/06/2023 13:30",.152
"29/06/2023 13:45",.665
"29/06/2023 14:00",.622
"29/06/2023 14:15",.514
"29/06/2023 14:30",.174
"29/06/2023 14:45",.14
"29/06/2023 15:00",.195
"29/06/2023 15:15",.154
"29/06/2023 15:30",.186
"29/06/2023 15:45",.142
"29/06/2023 16:00",.247
"29/06/2023 16:15",.168
"29/06/2023 16:30",.156
"29/06/2023 16:45",.207
"29/06/2023 17:00",.155
"29/06/2023 17:15",.211
"29/06/2023 17:30",.715
"29/06/2023 17:45",.702
"29/06/2023 18:00",.17
"29/06/2023 18:15",.223
"29/06/2023 18:30",.172
"29/06/2023 18:45",.159
"29/06/2023 19:00",.161
"29/06/2023 19:15",.145
"29/06/2023 19:30",.393
"29/06/2023 19:45",.727
"29/06/2023 20:00",.463
"29/06/2023 20:15",.142
"29/06/2023 20:30",.244
"29/06/2023 20:45",.734
"29/06/2023 21:00",.738
"29/06/2023 21:15",.769
"29/06/2023 21:30",.715
"29/06/2023 21:45",.231
"29/06/2023 22:00",.665
"29/06/2023 22:15",.188
"29/06/2023 22:30",.14
"29/06/2023 22:45",.114
"29/06/2023 23:00",.143
"29/06/2023 23:15",.172
"29/06/2023 23:30",.16
"29/06/2023 23:45",.127
"30/06/2023 00:00",.128
"30/06/2023 00:15",.132
"30/06/2023 00:30",.162
"30/06/2023 00:45",.129
"30/06/2023 01:00",.137
"30/06/2023 01:15",.125
"30/06/2023 01:30",.175
"30/06/2023 01:45",.151
"30/06/2023 02:00",.145
"30/06/2023 02:15",.134
"30/06/2023 02:30",.135
"30/06/2023 02:45",.145
"30/06/2023 03:00",.127
"30/06/2023 03:15",.1
"30/06/2023 03:30",.104
"30/06/2023 03:45",.105
"30/06/2023 04:00",.131
"30/06/2023 04:15",.122
"30/06/2023 04:30",.132
"30/06/2023 04:45",.127
"30/06/2023 05:00",.126
"30/06/2023 05:15",.117
"30/06/2023 05:30",.154
"30/06/2023 05:45",.729
"30/06/2023 06:00",.715
"30/06/2023 06:15",.712
"30/06/2023 06:30",.183
"30/06/2023 06:45",.256
"30/06/2023 07:00",.234
"30/06/2023 07:15",.159
"30/06/2023 07:30",.161
"30/06/2023 07:45",.152
"30/06/2023 08:00",.142
"30/06/2023 08:15",.13
"30/06/2023 08:30",.13
"30/06/2023 08:45",.123
"30/06/2023 09:00",.489
"30/06/2023 09:15",.224
"30/06/2023 09:30",.16
"30/06/2023 09:45",.193
"30/06/2023 10:00",.137
"30/06/2023 10:15",.13
"30/06/2023 10:30",.142
"30/06/2023 10:45",.109
"30/06/2023 11:00",.113
"30/06/2023 11:15",.164
"30/06/2023 11:30",.118
"30/06/2023 11:45",.17
"30/06/2023 12:00",.111
"30/06/2023 12:15",.1
"30/06/2023 12:30",.123
"30/06/2023 12:45",.123
"30/06/2023 13:00",.128
"30/06/2023 13:15",.13
"30/06/2023 13:30",.136
"30/06/2023 13:45",.14
"30/06/2023 14:00",.143
"30/06/2023 14:15",.132
